,imdbId,year,Decade,title.y,Btest,Btest5,budget13,domgross13,intgross13,averating,nratings
635,240200,2005,2000,Water,PASS,1 ok,3.579099,6.596452,9.686481,,
667,257516,2005,2000,Cursed,PASS,1 ok,41.75616,23.019456,29.962909,,
732,294870,2005,2000,Rent,PASS,1 ok,47.721325,34.690477,37.784099,2.9,5
790,320661,2005,2000,Kingdom of Heaven,FAIL,5 nowomen,131.233644,56.547877,261.099301,2.95,10
810,330373,2005,2000,Harry Potter and the Goblet of Fire,FAIL,4 notalk,178.954969,345.99516,1070.04463,3.881355932,59
811,331933,2005,2000,Man of the House,PASS,1 ok,59.651656,23.502402,26.365681,,
827,338427,2005,2000,Shopgirl,FAIL,3 men,8.947748,12.269777,14.028182,,
834,342258,2005,2000,Danny the dog,FAIL,4 notalk,51.300425,29.274195,58.503506,,
835,342272,2005,2000,Dear Wendy,FAIL,4 notalk,9.544265,0.027566,0.532615,,
842,348333,2005,2000,Waiting...,PASS,1 ok,1.342162,19.237114,22.277835,3.4,5
847,351283,2005,2000,Madagascar,FAIL,5 nowomen,89.477485,230.96587,663.994001,3.285714286,28
848,352248,2005,2000,Cinderella Man,FAIL,3 men,104.986915,73.550386,129.49171,3.578947368,19
851,356910,2005,2000,Mr. & Mrs. Smith,FAIL,3 men,131.233644,222.305354,570.671028,3.102040816,49
852,357110,2005,2000,The Ballad of Jack and Rose,PASS,1 ok,1.78955,0.84979,1.343663,,
854,357507,2005,2000,Boogeyman,FAIL,3 men,23.860663,55.777141,80.163307,,
855,358082,2005,2000,Robots,FAIL,4 notalk,95.44265,152.946861,311.023751,3.269230769,13
856,358273,2005,2000,Walk the Line,PASS,1 ok,34.597961,142.590606,223.94126,3.880952381,42
859,360486,2005,2000,Constantine,FAIL,4 notalk,89.477485,90.642097,275.453129,3.24,25
860,360717,2005,2000,King Kong,FAIL,5 nowomen,246.957858,260.176695,656.785445,3.282608696,23
862,362165,2005,2000,Son of the Mask,FAIL,4 notalk,119.303313,20.303541,71.484662,,
869,363771,2005,2000,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",PASS,1 ok,214.745963,348.020836,893.351507,3.459183673,49
875,366627,2005,2000,The Jacket,FAIL,3 men,34.001444,7.517458,18.435915,3.214285714,7
876,366780,2005,2000,MirrorMask,PASS,1 ok,4.772133,1.031925,1.149158,,
879,367089,2005,2000,The Squid and the Whale,FAIL,3 men,1.78955,8.795916,13.351738,3.5,10
880,367594,2005,2000,Charlie and the Chocolate Factory,PASS,1 ok,178.954969,246.312517,566.045396,3.180851064,47
889,369441,2005,2000,Fun with Dick and Jane,PASS,1 ok,167.024638,131.889812,240.751838,2.25,12
890,369994,2005,2000,Strangers with Candy,PASS,1 ok,2.386066,2.472734,2.478937,,
894,371724,2005,2000,The Hitchhiker's Guide to the Galaxy,FAIL,4 notalk,53.686491,60.867491,124.098247,3.294117647,34
897,372532,2005,2000,The Wedding Date,PASS,1 ok,17.895497,37.851356,56.281383,,
899,372784,2005,2000,Batman Begins,FAIL,4 notalk,178.954969,244.981925,445.357804,3.857142857,105
902,373469,2005,2000,Kiss Kiss Bang Bang,FAIL,4 notalk,17.895497,5.053494,15.635698,3.793103448,29
905,374536,2005,2000,Bewitched,PASS,1 ok,95.44265,75.534696,156.477397,2.214285714,7
908,375210,2005,2000,White Noise,FAIL,4 notalk,11.930331,66.92243,109.871622,,
916,377107,2005,2000,Proof,PASS,1 ok,23.860663,8.9899,9.883481,4.083333333,6
917,377109,2005,2000,The Ring Two,PASS,1 ok,59.651656,90.600996,193.201845,,
918,379725,2005,2000,Capote,FAIL,2 dubious,8.351232,34.300335,59.56108,3.921052632,19
919,379786,2005,2000,Serenity,PASS,1 ok,46.528292,30.439664,45.949095,3.7875,40
921,380599,2005,2000,Oliver Twist,FAIL,4 notalk,77.547153,2.470676,31.819291,,
926,382077,2005,2000,Hide and Seek,PASS,1 ok,29.825828,60.964573,146.862958,,
929,382628,2005,2000,Dark Water,PASS,1 ok,71.581988,30.390244,59.023039,,
931,382992,2005,2000,Stealth,FAIL,4 notalk,164.638572,38.316342,91.16771,,
934,383222,2005,2000,BloodRayne,FAIL,2 dubious,29.825828,2.869746,4.301386,,
938,384806,2005,2000,The Amityville Horror,PASS,1 ok,22.071113,77.82557,130.250195,,
940,385307,2005,2000,Miss Congeniality 2: Armed & Fabulous,PASS,1 ok,71.581988,57.835867,120.952557,2.166666667,6
944,386140,2005,2000,The Legend of Zorro,FAIL,4 notalk,95.44265,54.372886,168.784763,,
945,386588,2005,2000,Hitch,FAIL,3 men,65.616822,212.102508,437.58577,3.229166667,24
946,387131,2005,2000,The Constant Gardener,PASS,1 ok,30.422345,40.061811,96.730885,3.444444444,18
948,388500,2005,2000,Beauty Shop,PASS,1 ok,29.825828,43.368365,45.754431,,
949,388795,2005,2000,Brokeback Mountain,FAIL,4 notalk,16.58316,99.073958,207.704444,3.620689655,29
955,393109,2005,2000,Brick,FAIL,4 notalk,0.536865,2.47643,4.876515,3,14
956,393162,2005,2000,Coach Carter,PASS,1 ok,53.686491,80.249227,91.469619,,
957,395584,2005,2000,The Devil's Rejects,PASS,1 ok,8.351232,20.335227,24.982624,,
958,395972,2005,2000,North Country,PASS,1 ok,35.790994,21.861428,30.093356,,
960,396652,2005,2000,Ice Princess,PASS,1 ok,29.825828,29.087739,30.699527,,
961,397101,2005,2000,The Skeleton Key,PASS,1 ok,47.721325,57.155491,110.06556,3.6,5
962,397535,2005,2000,Memoirs of a Geisha,PASS,1 ok,101.407816,68.015836,192.687798,3.318181818,11
965,398712,2005,2000,Assault on Precinct 13,PASS,1 ok,35.790994,23.909452,42.997982,,
968,399201,2005,2000,The Island,PASS,1 ok,143.163975,42.73315,194.486964,3.159090909,22
969,399295,2005,2000,Lord of War,FAIL,3 men,50.107391,28.811311,74.138215,3.677419355,31
970,400497,2005,2000,Herbie Fully Loaded,PASS,1 ok,59.651656,78.75293,171.928818,,
974,401792,2005,2000,Sin City,PASS,1 ok,47.721325,88.408312,189.398567,3.95,80
975,402022,2005,2000,AEon Flux,PASS,1 ok,65.616822,30.849435,57.209924,2.538461538,13
976,402399,2005,2000,The New World,FAIL,2 dubious,35.790994,15.165948,31.238857,,
978,404032,2005,2000,The Exorcism of Emily Rose,PASS,1 ok,21.474596,89.563925,172.497916,,
983,405325,2005,2000,Sky High,PASS,1 ok,71.581988,76.281887,97.384257,3.458333333,12
985,405422,2005,2000,The 40 Year Old Virgin,FAIL,3 men,31.018861,130.576566,211.596412,3.647058824,51
987,406375,2005,2000,Zathura: A Space Adventure,FAIL,5 nowomen,77.547153,33.459258,69.846769,,
989,407265,2005,2000,Transamerica,PASS,1 ok,1.193033,10.755555,19.748472,4.4,5
990,407304,2005,2000,War of the Worlds,FAIL,4 notalk,157.480373,279.504224,723.97609,2.85,40
992,408306,2005,2000,Munich,FAIL,4 notalk,89.477485,56.524824,155.42727,3.6875,24
993,408790,2005,2000,Flightplan,PASS,1 ok,65.616822,107.023409,269.275914,2.454545455,11
998,410097,2005,2000,Hustle & Flow,FAIL,2 dubious,3.340493,26.488687,28.112307,,
1003,414387,2005,2000,Pride and Prejudice,PASS,1 ok,33.404928,45.779857,144.259786,3.725,20
1007,415978,2005,2000,Me and You and Everyone We Know,PASS,1 ok,2.386066,4.635094,10.051933,2.7,5
1009,416320,2005,2000,Match Point,PASS,1 ok,17.895497,27.547047,104.974897,3.5,16
1018,418763,2005,2000,Jarhead,FAIL,5 nowomen,85.898385,74.740591,115.661627,3.5,13
1019,418773,2005,2000,Junebug,PASS,1 ok,1.193033,3.194955,4.244757,,
1020,419706,2005,2000,Doom,FAIL,4 notalk,83.512319,33.658253,65.154327,2.2,5
1024,421054,2005,2000,Domino,PASS,1 ok,59.651656,12.132195,27.403019,,
1025,421239,2005,2000,Red Eye,PASS,1 ok,31.018861,69.066839,114.001241,3.5,7
1029,423409,2005,2000,Tristram Shandy: A Cock and Bull Story,FAIL,3 men,5.666907,1.495363,3.652785,,
1032,424136,2005,2000,Hard Candy,PASS,1 ok,1.133381,1.222429,9.862884,3.833333333,6
1034,424774,2005,2000,The Adventures of Sharkboy and Lavagirl 3-D,FAIL,4 notalk,59.651656,46.740275,82.827477,,
1036,425123,2005,2000,Just Like Heaven,PASS,1 ok,69.195921,57.64513,120.123026,3.0625,8
1041,427944,2005,2000,Thank You for Smoking,FAIL,4 notalk,8.947748,29.579478,47.741203,3.9125,40
1049,432291,2005,2000,The Fog,PASS,1 ok,21.474596,35.207734,44.200119,,
1050,432348,2005,2000,Saw II,FAIL,2 dubious,5.965166,103.823819,182.444702,3.25,18
1053,433383,2005,2000,"Good Night, and Good Luck.",FAIL,4 notalk,8.351232,37.581997,67.510048,3.851851852,27
1055,434409,2005,2000,V for Vendetta,PASS,1 ok,59.651656,84.122001,154.177511,4.01369863,73
1056,435623,2005,2000,Conversations with Other Women,FAIL,5 nowomen,0.536865,0.452658,1.08454,,
1057,435625,2005,2000,The Descent,PASS,1 ok,8.351232,31.048038,68.038213,3.857142857,7
1066,439478,2005,2000,Boynton Beach Club,PASS,1 ok,3.459796,3.731178,3.731178,,
1072,443295,2005,2000,"Yours, Mine and Ours",PASS,1 ok,53.686491,63.660149,86.327778,,
1074,443536,2005,2000,Hoodwinked!,PASS,1 ok,20.87808,61.305929,131.046803,,
1090,450278,2005,2000,Hostel,FAIL,4 notalk,5.726559,56.46205,98.116369,2.625,8
1092,451094,2005,2000,Chinjeolhan geumjassi,PASS,1 ok,5.368649,0.252526,28.00272,,
1144,474361,2005,2000,Sisters in Law,PASS,1 ok,0.35791,0.039742,0.039742,,
601,206634,2006,2000,Children of Men,PASS,1 ok,87.840522,41.091314,80.27029,3.627906977,43
782,317219,2006,2000,Cars,FAIL,4 notalk,80.905744,282.110219,533.59415,3.16,25
841,348150,2006,2000,Superman Returns,FAIL,4 notalk,268.144752,231.297965,451.770741,2.615384615,13
878,367027,2006,2000,Shortbus,PASS,1 ok,2.311593,2.294593,2.294593,,
891,370032,2006,2000,Ultraviolet,FAIL,4 notalk,34.67389,21.407734,23.950486,2.142857143,7
913,376994,2006,2000,X-Men: The Last Stand,PASS,1 ok,242.717233,270.875277,530.926095,3.318181818,22
922,381061,2006,2000,Casino Royale,FAIL,4 notalk,117.891227,193.439856,689.276488,3.87704918,61
928,382625,2006,2000,The Da Vinci Code,FAIL,4 notalk,144.474543,251.427474,887.444081,2.985714286,35
933,383060,2006,2000,Zoom,PASS,1 ok,40.452872,13.857222,14.454606,,
935,383574,2006,2000,Pirates of the Caribbean: Dead Man's Chest,FAIL,3 men,260.054178,489.266869,1225.855881,3.415254237,59
937,384537,2006,2000,Silent Hill,PASS,1 ok,57.789817,54.302354,115.559561,,
942,385880,2006,2000,Monster House,PASS,1 ok,86.684726,85.137126,163.27631,,
950,389557,2006,2000,Zwartboek,PASS,1 ok,25.42752,5.083807,31.48199,,
959,396171,2006,2000,Perfume: The Story of a Murderer,PASS,1 ok,73.624227,2.569674,154.418394,3.222222222,9
967,398913,2006,2000,DOA: Dead or Alive,PASS,1 ok,34.67389,0.555145,8.964615,,
971,400717,2006,2000,Open Season,FAIL,4 notalk,98.242689,98.364347,219.487695,,
972,401711,2006,2000,Paris je t'aime,FAIL,2 dubious,15.025353,5.614135,5.614135,,
979,404203,2006,2000,Little Children,PASS,1 ok,16.181149,6.314137,17.063043,3.888888889,9
980,405094,2006,2000,Das Leben Der Anderen,FAIL,5 nowomen,2.311593,13.042765,93.84725,3.932432432,37
982,405296,2006,2000,A Scanner Darkly,FAIL,4 notalk,23.115927,6.358748,8.558769,3.392857143,14
984,405336,2006,2000,Southland Tales,PASS,1 ok,19.648538,0.318283,0.421411,,
986,405508,2006,2000,Rang De Basanti,PASS,1 ok,6.125721,2.540087,33.746588,,
991,407887,2006,2000,The Departed,FAIL,4 notalk,104.021671,154.080367,335.803963,4.202380952,84
994,408985,2006,2000,Last Holiday,PASS,1 ok,52.010836,44.382535,50.095967,,
995,409182,2006,2000,Poseidon,FAIL,3 men,184.927415,70.127732,209.97909,,
999,410297,2006,2000,The Lake House,FAIL,2 dubious,46.231854,60.482951,132.720223,,
1005,414982,2006,2000,Final Destination 3,PASS,1 ok,28.894909,62.52633,130.371575,,
1006,414993,2006,2000,The Fountain,FAIL,2 dubious,40.452872,11.72441,17.870505,3.125,12
1010,416449,2006,2000,300,FAIL,5 nowomen,69.347781,243.427977,524.918705,3.559322034,59
1011,416496,2006,2000,Bandidas,PASS,1 ok,40.452872,,21.266653,,
1014,417148,2006,2000,Snakes on a Plane,PASS,1 ok,38.141279,39.321133,71.68343,2.75,10
1015,417225,2006,2000,Idlewild,PASS,1 ok,17.336945,14.64384,14.64384,,
1022,420223,2006,2000,Stranger Than Fiction,PASS,1 ok,34.67389,46.734845,52.282667,3.6625,40
1027,422720,2006,2000,Marie Antoinette,PASS,1 ok,46.231854,18.449366,70.344622,,
1028,423169,2006,2000,Sherrybaby,FAIL,2 dubious,2.311593,0.230207,0.719837,,
1031,424095,2006,2000,Flushed Away,FAIL,5 nowomen,172.213656,74.740347,205.345335,3.5,7
1033,424345,2006,2000,Clerks II,FAIL,2 dubious,5.778982,27.910249,29.928737,3.5,18
1037,425210,2006,2000,Lucky Number Slevin,FAIL,4 notalk,31.206501,26.000177,64.141457,3.84,25
1043,429589,2006,2000,The Ant Bully,FAIL,3 men,52.010836,32.527039,57.340095,,
1044,429591,2006,2000,Aquamarine,PASS,1 ok,13.869556,21.49474,26.55899,,
1045,430634,2006,2000,Stick It,PASS,1 ok,23.115927,31.10333,35.135878,,
1054,433386,2006,2000,The Grudge 2,PASS,1 ok,23.115927,45.242306,81.765471,,
1059,436331,2006,2000,Friends with Money,PASS,1 ok,7.512676,15.451191,20.247613,,
1061,436697,2006,2000,The Queen,FAIL,2 dubious,17.336945,65.235123,148.965821,3.4,5
1062,437800,2006,2000,Akeelah and the Bee,PASS,1 ok,9.246371,21.784947,21.913233,,
1063,438097,2006,2000,Ice Age: The Meltdown,FAIL,4 notalk,86.684726,225.762418,753.462808,3.175,20
1065,439289,2006,2000,Running with Scissors,PASS,1 ok,13.869556,7.928763,10.063173,,
1067,439815,2006,2000,Slither,PASS,1 ok,17.625894,9.018043,14.944843,,
1069,441909,2006,2000,Volver,PASS,1 ok,10.864486,14.909619,98.936014,3.45,10
1073,443453,2006,2000,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,FAIL,4 notalk,20.804334,148.526717,302.324822,3.272727273,44
1075,443543,2006,2000,The Illusionist,FAIL,5 nowomen,19.07064,46.080031,96.846559,3.727272727,33
1079,446046,2006,2000,Take the Lead,PASS,1 ok,34.67389,40.154753,75.578093,,
1080,446755,2006,2000,The Painted Veil,FAIL,2 dubious,22.422449,9.316281,17.474248,,
1086,449010,2006,2000,Eragon,FAIL,4 notalk,115.579635,86.719588,288.357452,2.166666667,9
1087,449059,2006,2000,Little Miss Sunshine,PASS,1 ok,9.246371,69.221912,116.216452,3.907894737,76
1089,450259,2006,2000,Blood Diamond,FAIL,4 notalk,115.579635,66.317186,198.077969,4.040540541,37
1093,451176,2006,2000,Quinceanera,PASS,1 ok,0.462319,1.956408,2.915828,,
1094,452594,2006,2000,The Break Up,FAIL,4 notalk,60.10141,137.316349,234.562168,2.1,5
1097,452637,2006,2000,Lady in the Water,FAIL,3 men,86.684726,48.873044,84.124832,,
1101,454082,2006,2000,Black Christmas,PASS,1 ok,10.402167,18.765207,18.765207,,
1102,454848,2006,2000,Inside Man,FAIL,2 dubious,57.789817,102.443127,213.399577,3.875,28
1104,454921,2006,2000,The Pursuit of Happyness,FAIL,5 nowomen,63.568799,187.916346,355.205844,3.791666667,24
1105,454945,2006,2000,She's the Man,FAIL,3 men,28.894909,39.168966,63.891969,,
1108,455857,2006,2000,When a Stranger Calls,PASS,1 ok,17.336945,55.31666,77.374176,,
1109,457430,2006,2000,El laberinto del fauno (Pan's Labyrinth),PASS,1 ok,18.492742,43.497951,100.602327,3.673076923,52
1110,457510,2006,2000,Nacho Libre,FAIL,5 nowomen,36.985483,92.692547,114.766488,2.928571429,7
1111,457572,2006,2000,Fido,FAIL,3 men,9.246371,0.344554,0.485204,,
1112,457939,2006,2000,The Holiday,PASS,1 ok,98.242689,73.138793,237.158227,3.269230769,13
1114,458352,2006,2000,The Devil Wears Prada,PASS,1 ok,40.452872,144.174568,377.426561,3.142857143,21
1116,460989,2006,2000,The Wind That Shakes the Barley,FAIL,4 notalk,9.59311,2.114116,29.669493,,
1119,463034,2006,2000,"You, Me and Dupree",FAIL,4 notalk,62.413003,87.611686,150.718167,,
1121,464049,2006,2000,The History Boys,FAIL,4 notalk,4.276446,3.155666,15.517247,,
1125,465551,2006,2000,Notes on a Scandal,PASS,1 ok,31.7844,20.23813,57.503632,,
1131,468492,2006,2000,The Host,PASS,1 ok,57.789817,30.771576,67.253922,,
1134,470705,2006,2000,Bug,PASS,1 ok,4.623185,8.098328,8.098328,,
1135,470765,2006,2000,For Your Consideration,PASS,1 ok,13.869556,6.414581,6.414581,,
1145,475394,2006,2000,Smokin' Aces,FAIL,2 dubious,19.648538,41.218854,64.779219,,
1148,477139,2006,2000,Wristcutters: A Love Story,FAIL,4 notalk,1.155796,0.515676,0.531824,4,5
1149,477347,2006,2000,Night at the Museum,PASS,1 ok,127.137598,289.946849,663.982857,3.055555556,18
1154,479647,2006,2000,"Bon Cop, Bad Cop",FAIL,4 notalk,9.246371,14.645442,14.645442,,
1155,479884,2006,2000,Crank,FAIL,5 nowomen,13.869556,32.17553,50.768266,3.142857143,7
1162,482546,2006,2000,Miss Potter,PASS,1 ok,34.67389,3.473867,41.482984,,
1163,482571,2006,2000,The Prestige,FAIL,4 notalk,46.231854,61.361102,124.70581,4.125,52
1166,483726,2006,2000,Man of the Year,FAIL,4 notalk,23.115927,43.275535,47.783141,,
1175,490166,2006,2000,London To Brighton,PASS,1 ok,0.953532,,0.705933,,
1176,493430,2006,2000,Jackass Number Two,FAIL,4 notalk,12.71376,84.117369,98.564824,3.166666667,6
1184,498380,2006,2000,Letters from Iwo Jima,FAIL,4 notalk,15.025353,15.899229,79.468028,4.045454545,11
1193,758794,2006,2000,We Are Marshall,FAIL,4 notalk,75.126763,50.329573,50.329573,,
1211,783238,2006,2000,The Dead Girl,PASS,1 ok,3.814128,0.022971,0.022971,,
1291,907657,2006,2000,Once,FAIL,3 men,0.173369,10.917487,21.956864,3.863636364,11
710,283503,2007,2000,Brooklyn Rules,PASS,1 ok,8.988348,0.514844,0.514844,,
730,293564,2007,2000,Rush Hour 3,FAIL,4 notalk,202.237827,157.437618,284.285677,,
823,337978,2007,2000,Live Free or Die Hard,FAIL,4 notalk,123.589783,151.149634,430.914277,3.5,25
883,367959,2007,2000,Hannibal Rising,FAIL,4 notalk,56.177174,31.088139,90.538854,,
903,373883,2007,2000,Halloween,PASS,1 ok,16.853152,65.467925,87.0908,,
904,373889,2007,2000,Harry Potter and the Order of the Phoenix,PASS,1 ok,168.531522,328.08002,1059.438513,3.75,38
925,381849,2007,2000,3:10 to Yuma,FAIL,5 nowomen,53.930087,60.229701,79.96464,4,20
930,382932,2007,2000,Ratatouille,FAIL,5 nowomen,168.531522,231.950669,703.955827,3.983050847,59
941,385752,2007,2000,The Golden Compass,PASS,1 ok,230.326414,78.769081,418.222056,3.2,5
951,389722,2007,2000,30 Days of Night,FAIL,3 men,33.706305,44.457488,90.193752,3.142857143,7
966,398808,2007,2000,Bridge to Terabithia,PASS,1 ok,28.088587,92.393631,155.031909,,
1001,411061,2007,2000,88 Minutes,FAIL,4 notalk,33.706305,19.022584,37.026824,,
1002,413267,2007,2000,Shrek the Third,PASS,1 ok,179.766957,362.58989,907.071412,3.115384615,13
1012,416508,2007,2000,Becoming Jane,PASS,1 ok,18.538467,20.969716,44.228231,,
1017,418279,2007,2000,Transformers,FAIL,4 notalk,169.655066,358.68698,795.775055,3.225806452,31
1021,419887,2007,2000,The Kite Runner,FAIL,5 nowomen,22.47087,17.752075,83.345293,,
1030,423977,2007,2000,Charlie Bartlett,FAIL,3 men,13.482522,4.438327,5.950184,,
1035,425112,2007,2000,Hot Fuzz,FAIL,4 notalk,17.976696,26.536733,91.841386,3.761904762,42
1038,425430,2007,2000,The Messengers,PASS,1 ok,17.976696,39.745163,60.418363,,
1040,427327,2007,2000,Hairspray,PASS,1 ok,84.265761,133.557691,227.935344,3.777777778,9
1047,432021,2007,2000,Resident Evil: Extinction,PASS,1 ok,50.559457,56.905993,164.220396,2.875,8
1070,442933,2007,2000,Beowulf,PASS,1 ok,168.531522,92.349898,219.085603,2.5,8
1076,445922,2007,2000,Across the Universe,PASS,1 ok,50.559457,27.351175,32.995262,3.4,5
1077,445934,2007,2000,Blades of Glory,PASS,1 ok,68.536152,133.246132,163.581806,3.142857143,14
1082,448134,2007,2000,Sunshine,FAIL,4 notalk,44.941739,4.144258,35.987783,3.409090909,11
1088,449088,2007,2000,Pirates of the Caribbean: At World's End,PASS,1 ok,337.063045,347.647302,1079.721346,3.272727273,33
1091,450385,2007,2000,1408,PASS,1 ok,25.279728,80.878983,147.480104,3.571428571,7
1096,452623,2007,2000,Gone Baby Gone,PASS,1 ok,21.347326,22.808178,38.896737,3.785714286,14
1099,453556,2007,2000,TMNT,FAIL,4 notalk,39.324022,60.838866,107.968055,,
1117,461770,2007,2000,Enchanted,PASS,1 ok,95.501196,143.484229,382.436383,3.733333333,15
1118,462538,2007,2000,The Simpsons Movie,PASS,1 ok,81.456903,205.760152,592.187212,3.337837838,37
1120,463854,2007,2000,28 Weeks Later,PASS,1 ok,16.853152,32.177067,72.168247,3.428571429,14
1122,465494,2007,2000,Hitman,FAIL,5 nowomen,19.662011,44.59085,112.315914,,
1124,465538,2007,2000,Michael Clayton,FAIL,3 men,24.156185,55.091699,104.475669,3.833333333,12
1130,467406,2007,2000,Juno,PASS,1 ok,7.864804,161.22317,260.044254,3.854166667,72
1133,469494,2007,2000,There Will Be Blood,FAIL,5 nowomen,28.088587,45.191743,86.747344,4.153846154,26
1138,472062,2007,2000,Charlie Wilson's War,PASS,1 ok,84.265761,74.896639,134.277795,3.857142857,7
1142,473308,2007,2000,Waitress,PASS,1 ok,1.685315,21.456928,24.961971,,
1146,477071,2007,2000,Premonition,PASS,1 ok,22.47087,53.764481,91.525361,,
1150,477348,2007,2000,No Country for Old Men,FAIL,2 dubious,28.088587,83.449513,184.318713,4.010204082,49
1153,478311,2007,2000,Knocked Up,PASS,1 ok,30.897446,167.140312,246.229599,3.395833333,24
1156,480249,2007,2000,I Am Legend,PASS,1 ok,168.531522,288.068696,657.733649,3.19047619,42
1159,481141,2007,2000,No Reservations,PASS,1 ok,31.459218,48.433689,102.990511,,
1160,481369,2007,2000,The Number 23,FAIL,4 notalk,35.953391,39.541053,87.179297,3.1,5
1170,486576,2007,2000,Fantastic Four: Rise of the Silver Surfer,FAIL,2 dubious,134.825218,148.219809,323.822443,1.9375,8
1171,486655,2007,2000,Stardust,PASS,1 ok,78.648044,43.408033,152.303819,3.869565217,23
1172,486822,2007,2000,Disturbia,PASS,1 ok,22.47087,90.119077,132.098426,3.65,10
1181,496436,2007,2000,White Noise 2: The Light,FAIL,4 notalk,11.235435,,9.262006,,
1183,498353,2007,2000,Hostel: Part II,PASS,1 ok,8.426576,19.712359,37.758262,,
1185,498399,2007,2000,We Own the Night,FAIL,5 nowomen,31.459218,32.091974,62.140782,,
1188,756683,2007,2000,The Man from Earth,FAIL,4 notalk,0.224709,,,3.916666667,6
1191,758758,2007,2000,Into the Wild,FAIL,4 notalk,22.47087,20.621917,63.362472,3.629032258,31
1192,758766,2007,2000,Music and Lyrics,FAIL,3 men,44.941739,56.820503,162.937935,3.1875,8
1196,765443,2007,2000,Eastern Promises,PASS,1 ok,56.177174,19.303898,62.207616,3.710526316,19
1202,775529,2007,2000,The Savages,PASS,1 ok,10.111891,7.441321,11.956776,,
1207,780607,2007,2000,The Signal,FAIL,3 men,0.056177,0.282178,0.456495,,
1208,780622,2007,2000,Teeth,FAIL,2 dubious,2.247087,0.390519,2.641047,,
1210,783233,2007,2000,Atonement,PASS,1 ok,33.706305,57.278425,146.285687,3.833333333,9
1212,787475,2007,2000,Hot Rod,FAIL,4 notalk,28.088587,15.660322,16.105323,,
1218,795368,2007,2000,Death at a Funeral,PASS,1 ok,23.594413,48.019515,55.028051,3.642857143,7
1228,805564,2007,2000,Lars and the real Girl,PASS,1 ok,14.044294,6.692364,11.857251,3.666666667,15
1231,808417,2007,2000,Persepolis,PASS,1 ok,8.201867,4.992356,25.552185,4,9
1237,815244,2007,2000,Sydney White,PASS,1 ok,18.538467,13.361645,15.32102,,
1244,822854,2007,2000,Shooter,FAIL,4 notalk,67.412609,52.810568,107.527136,4.214285714,7
1247,825232,2007,2000,The Bucket List,FAIL,4 notalk,50.559457,105.013679,195.845194,3.625,12
1248,829482,2007,2000,Superbad,FAIL,4 notalk,19.662011,136.469216,190.848721,3.738636364,44
1259,848557,2007,2000,Diary of the Dead,PASS,1 ok,3.089745,1.07031,6.060896,,
1261,857191,2007,2000,The Visitor,FAIL,2 dubious,4.494174,10.591674,21.543741,4.2,5
1263,861739,2007,2000,Tropa de Elite,PASS,1 ok,7.345604,0.009824,16.088238,3.875,8
1277,884328,2007,2000,The Mist,PASS,1 ok,14.606065,28.755697,61.544892,3.625,8
1318,964587,2007,2000,St. Trinian's,PASS,1 ok,12.808396,0.016853,25.219695,,
1370,1038988,2007,2000,[Rec],PASS,1 ok,2.359441,,30.468201,,
1441,1179904,2007,2000,Paranormal Activity,FAIL,2 dubious,0.505595,121.251476,218.173082,2.928571429,7
594,200465,2008,2000,The Bank Job,PASS,1 ok,21.645126,32.533339,71.583685,3.590909091,11
882,367882,2008,2000,Indiana Jones and the Kingdom of the Crystal Skull,FAIL,4 notalk,200.217418,343.101064,851.257517,2.5625,24
885,368563,2008,2000,Possession,PASS,1 ok,27.056408,10.934736,16.023683,,
888,369436,2008,2000,Four Christmases,PASS,1 ok,86.580505,130.02881,176.998734,,
895,371746,2008,2000,Iron Man,FAIL,3 men,201.299674,344.811326,630.352749,4.026666667,75
900,373051,2008,2000,Journey to the Center of the Earth,FAIL,4 notalk,48.701534,110.070196,260.720275,,
932,383028,2008,2000,"Synecdoche, New York",FAIL,2 dubious,21.645126,3.337178,4.744112,,
963,397892,2008,2000,Bolt,PASS,1 ok,162.338447,123.4354,339.778437,3.409090909,11
988,406759,2008,2000,The Eye,PASS,1 ok,12.987076,34.003083,61.600619,,
1000,410377,2008,2000,Nim's Island,PASS,1 ok,40.043484,51.955621,101.820495,,
1008,416212,2008,2000,The Secret Life of Bees,PASS,1 ok,11.904819,40.876996,43.272961,,
1023,420238,2008,2000,The Tale of Despereaux,PASS,1 ok,64.935379,55.062111,97.925059,,
1026,421715,2008,2000,The Curious Case of Benjamin Button,FAIL,2 dubious,173.16101,137.997773,356.938225,3.633333333,30
1046,430770,2008,2000,The Women,PASS,1 ok,17.316101,29.11494,54.225162,,
1068,441773,2008,2000,Kung Fu Panda,FAIL,4 notalk,140.69332,233.155446,683.88916,3.803030303,33
1083,448157,2008,2000,Hancock,FAIL,5 nowomen,162.338447,246.696294,675.702695,2.894736842,19
1095,452608,2008,2000,Death Race,FAIL,4 notalk,70.34666,39.303255,78.481785,,
1107,455824,2008,2000,Australia,FAIL,3 men,140.69332,53.630131,232.772564,,
1123,465502,2008,2000,Igor,FAIL,3 men,32.467689,21.134953,33.564393,,
1128,467197,2008,2000,Max Payne,PASS,1 ok,37.878971,44.034081,92.816237,1.333333333,6
1129,467200,2008,2000,The Other Boleyn Girl,PASS,1 ok,43.290252,29.020656,84.107503,,
